,Unnamed: 0,Lyrics,Year,dominant_gender,Emotions
1589,4380, im miss american dream since i was seventeen dont matter if i step on the scene or sneak away to the philippines they still gon put pictures of my derriere in the magazine you want a piece of me you want a piece of meim miss bad media karma another day another drama guess i cant see no harm in working and being a mama and with a kid on my arm im still an exception and you want a piece of meim mrs lifestyles of the rich and famous you want a piece of me im mrs oh my god that britneys shameless you want a piece of me im mrs extra extra this just in you want a piece of me im mrs shes too big now shes too thin you want a piece of meim mrs you want a piece of me tryin and pissin me off well get in line with the paparazzi whos flippin me off hopin ill resort to startin havoc and end up settlin in court now are you sure you want a piece of me im mrs most likely to get on tv for strippin on the streets when getting the groceries no for real are you kidding me no wonder theres panic in the industry i mean please ,2008,female,"{'score': 0.666345, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
1590,4381,i got a fresh line up a fresh outfit bout to have the parking lot on smash plus i got a chevy with a 454 in da hood dat bitch got 125 on da dash she like a gangsta cause im the biggest boss that ya seen thus far im the im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far cause its just another day in the life of the goddamn boss i dont make love baby we make magic come home with a thug lets get shit crackin always wear plastic baby cause shit happens she leaves the backseat just to freak in da magnum hopped out the magnum hopped in the trey just to let the top back and thank god for the day who gives a fuck what a hater gotta say i made a couple million dollars last year dealin weight still in da streets strapped with them thangs she in love with a g so she tatted my name ross im the biggest boss that ya seen thus far ten black maybachs back to back in a lane im a make it rain then im a make it back you are just a lame lil homie thats a fact workin with the police actin like ya know me fresh outta jail already in ya ogs i got a fresh line up a fresh outfit bout to have the parking lot on smash plus i got a chevy with a 454 in da hood dat bitch got 125 on da dash she like a gangsta cause im the biggest boss that ya seen thus far im the im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far cause its just another day in the life of the goddamn boss the boss boss boss boss shawty straight diggin me and i aint even rich i know you niggas on the sideline like aint that a bitch im on my job and i aint gettin off cause its just another day in the life of the goddamn boss im the biggest boss that you seen thus far got the biggest car spanish broads no bra callin other lames for the walks in the park i aint come to play games i just wanna play my part tell ya girlfriend to come talk with me dawg we straight gs and we came here to ball bottle after bottle and im sure you count em all then we off to the chevy fire it up and takin off baby slow it down cause you movin too fast ya ass too fine to be movin too fast back to the thuggin now im sippin syzurp all my niggas love it baby thats my wizord stack for da jeans five bones for the shizirt i dont smoke 28s 100 for izert im the biggest boss that you seen thus far you can tell by the shons thats standin by the car i got a fresh line up a fresh outfit bout to have the parking lot on smash plus i got a chevy with a 454 in da hood dat bitch got 125 on da dash she like a gangsta cause im the biggest boss that ya seen thus far im the im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far cause its just another day in the life of the goddamn boss ay yea yea yea yea yea yea uh huh uh huh yea yea yea im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far im the im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far im the biggest boss that ya seen thus far,2008,female,"{'score': 0.64246, 'tone_id': 'anger', 'tone_name': 'Anger'}"
1591,4389, sha sha shai probably shouldnt say this but at times i get so scared when i think about the previous relationship we shared it was awesome but we lost it its not possible for me not to care and now were standing in the rain but nothings ever gonna change until you hear my dearthe seven things i hate about you the seven things i hate about you oh you youre vain your games youre insecure you love me you like her you made me laugh you made me cry i dont know which side to buy your friends theyre jerks and when you act like them just know it hurts i wanna be with the one i know and the seventh thing i hate the most that you do you make me love youits awkward and its silent as i wait for you to say but what i need to hear now your sincere apology when you mean it ill believe it if you text it ill delete it lets be clear oh im not coming back youre taking seven steps herethe seven things i hate about you youre vain your games youre insecure you love me you like her you made me laugh you made me cry i dont know which side to buy your friends theyre jerks and when you act like them just know it hurts i wanna be with the one i know and the seventh thing i hate the most that you do you make me love youcompared to all the great things that would take too long to write i probably should mention the seven that i likethe seven things i like about you your hair your eyes your old levis when we kiss im hypnotized you made me laugh you made me cry but i guess thats both that ill have to buy your hand in mine when were intertwined everythings alright i wanna be with the one i know and the seventh thing i like the most that you do you make me love yousha sha you do oh ,2008,female,"{'score': 0.742233, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
1592,4394, im so addicted to all the things you do when youre going down on me in between the sheets oh the sounds you make with every breath you take its unlike anything when youre loving meoh girl lets take it slow so as for you well you know where to go i want to take my love and hate you till the endits not like you to turn away from all the bullshit i cant take its not like me to walk awayim so addicted to all the things you do when youre going down on me in between the sheets oh the sounds you make with every breath you take its unlike anything when youre loving meyeahi know when its getting rough all the times we spend trying to make this love something better than just making up againits not like you to turn away all the bullshit i cant take just when i think i can walk awayim so addicted to all the things you do when youre going on me in between the sheets all the sounds you make with every breathe its unlike anythingim so addicted to the things you do when youre going down on me all the sounds you make with every breath you take its unlike anything when youre loving mewhen youre loving mehow can i make it through all the things you do theres just got to be more to you and meim so addicted to all the things you do when youre going down on me in between the sheets all the sounds you make with every breath you take its unlike anything its unlike anythingim so addicted to all the things you do when youre going down on meall the sounds you make with every breath you take its unlike anything im so addicted to you addicted to you ,2008,female,
1593,4396, sent from heaven sent from heavennow you can wait your whole life wonderin when its gonna come or where its been you may have got your heart broken a few times in the past it never lasts as strong as it used to it dont feel as good as it used to before and all the things you used to say things you used to do went right out the doorooh no more will you be the one thats what you tell everyone around you but you know theyve heard it all before what more can you say when love wont let you walk away and you cant help who you love and you find yourself givin it all away when you think youre in love ooh cuzi wanna be the one who you believe in your heart is sent from sent from heaven and theres a piece of me who leaves when youre gone because youre sent from sent from heaveni wanna be the one who you believe in your heart is sent from sent from heaven and theres a piece of me who leaves when youre gone because youre sent from sent from heavennow you can wait your whole life tryna change what they feel from whats been you may have put your whole life into a man lovin what you thought it couldve been now you notice when you change that you dont feel as good as you used to before and everything you used to say everything you used to do went right out the doorooh no more will you be the one thats what you tell everyone around you but you know theyve heard it all before what more can you say when love wont let you walk away and you cant help who you love and you find yourself givin it all away when you think youre in love cuz i wanna bei wanna be the one who you believe in your heart is sent from sent from heaven theres a piece of me who leaves when youre gone because youre sent from sent from heaveni wanna be the one who you believe in your heart is sent from sent from heaven theres a piece of me who leaves when youre gone because youre sent from sent from heaveneverybody say i wanna be the one you love i wanna be sent from heaven everybody say i wanna be the one you trust i wanna be sent from heaveneverybody say i wanna be the one you need i wanna be sent from heaven everybody say i wanna be the one oh i wanna be the one sent from heaveni wanna be the one who you believe in your heart is sent from sent from heaven theres a piece of me who leaves when youre gone because youre sent from sent from heaveni wanna be the one who you believe in your heart is sent from sent from heaven theres a piece of me who leaves when youre gone because youre sent from sent from heaveni wanna be the one who you believe in your heart is sent from sent from heaven theres a piece of me who leaves when youre gone because youre sent from sent from heaveni wanna be the one ,2008,male,"{'score': 0.536897, 'tone_id': 'joy', 'tone_name': 'Joy'}"
1594,4398,gotta getget gotta getget gotta getget gotta ggggetgetget getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom now boom boom boom now boom boom pow boom boom yo i got that hit that beat the block you can get that bass overload i got the that rock and roll that future flow that digital spit next level visual shit i got that boom boom pow how the beat bang boom boom pow i like that boom boom pow them chickens jackin my style they try copy my swagger im on that next shit now im so 3008 you so 2000 and late i got that boom boom boom that future boom boom boom let me get it now boom boom boom gotta getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom now boom boom boom now boom boom pow boom boom pow im on the supersonic boom yall hear the spaceship zoom when when i step inside the room them girls go apeshit uh yall stuck on super 8 shit that lowfi stupid 8 bit im on that hd flat this beat go boom boom bap im a beast when you turn me on into the future cybertron harder faster better stronger sexy ladies extra longer cause we got the beat that bounce we got the beat that pound we got the beat that 808 that the boom boom in your town people in the place if you wanna get down put your hands in the air william drop the beat now yup yup i be rockin them beats yup yup i be rockin them beats yyyup yup here we go here we go satellite radio yall gettin hit with boom boom beats so big im steppin on leprechauns shittin on yall with the boom boom shittin on yall you with the boom boom shittin on yall you with the this beat be bumpin bumpin this beat go boom boom let the beat rock let the beat rock let the beat rock this beat be bumpin bumpin this beat go boom boom i like that boom boom pow them chickens jackin my style they try copy my swagger im on that next shit now im so 3008 you so 2000 and late i got that boom boom boom that future boom boom boom let me get it now boom boom boom gotta getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom gotta getget boom boom boom now boom boom boom now boom boom pow boom boom pow let the beat rock let the beat rock let the beat rock let the beat let the beat let the beat rock rock rock rock,2009,female,
1595,4401, i gotta feeling that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighta feeling that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighta feeling woohoo that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighta feeling woohoo that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighttonights the night lets live it up i got my money lets spend it up go out and smash it like oh my god jump off that sofa lets get get offi know that well have a ball if we get down and go out and just lose it all i feel stressed out i wanna let it go lets go way out spaced out and losing all controlfill up my cup mazel tov look at her dancing just take it off lets paint the town well shut it down lets burn the roof and then well do it againlets do it lets do it lets do it lets do it and do it and do it lets live it up and do it and do it and do it do it do it lets do it lets do it lets do itcause i gotta feeling woohoo that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighta feeling woohoo that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighttonights the night hey  lets live it up lets live it up i got my money my pay lets spend it up lets spend it upgo out and smash it smash it like oh my god like oh my god jump off that sofa come on lets get get offfill up my cup drink mazel tov lchaim look at her dancing move it move it just take it offlets paint the town paint the town well shut it down lets shut it down lets burn the roof and then well do it againlets do it lets do it lets do it lets do it and do it and do it lets live it up and do it and do it and do it do it do it lets do it lets do it lets do it do it do it do ithere we come here we go we gotta rock rock rock rock rock rock easy come easy go now we on top top top top top top feel the shot body rock rock it dont stop stop stop stop stop stop round and round up and down around the clock rock rock rock rock rockmonday tuesday wednesday and thursday friday saturday saturday to sunday get get get get get with us you know what we say say party every day pppparty every dayand im feelin woohoo that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good nighta feelin woohoo that tonights gonna be a good night that tonights gonna be a good night that tonights gonna be a good good night woohoo ,2009,female,"{'score': 0.653921, 'tone_id': 'joy', 'tone_name': 'Joy'}"
1596,4408, youre on the phone with your girlfriend shes upset shes going off about something that you said cause she doesnt get your humor like i do im in my room its a typical tuesday night im listening to the kind of music she doesnt like and shell never know your story like i dobut she wears short skirts i wear tshirts shes cheer captain and im on the bleachers dreaming about the day when you wake up and find that what youre looking for has been here the whole timeif you can see im the one who understands you been here all along so why cant you see you belong with me you belong with mewalkin the streets with you and your wornout jeans i cant help thinking this is how it ought to be laughing on a park bench thinking to myself hey isnt this easyand youve got a smile that could light up this whole town i havent seen it in a while since she brought you down you say your fine i know you better then that hey what you doing with a girl like thatshe wears high heels i wear sneakers shes cheer captain and im on the bleachers dreaming about the day when you wake up and find that what what youre looking for has been here the whole timeif you can see that im the one who understands you been here all along so why cant you see you belong with mestanding by and waiting at your back door all this time how could you not know baby you belong with me you belong with meoh i remember you drivin to my house in the middle of the night im the one who makes you laugh when you know youre about to cry and i know your favorite songs and you tell me about your dreams i think i know where you belong i think i know its with mecant you see that im the one who understands you been here all along so why cant you see you belong with mestanding by and waiting at your back door all this time how could you not know baby you belong with me you belong with meyou belong with me have you ever thought just maybe you belong with me you belong with me ,2009,female,"{'score': 0.620507, 'tone_id': 'joy', 'tone_name': 'Joy'}"
1597,4409, ooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gone and ooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and goneever had one of dem days you wish woulda stayed home run into a group of niggas getting they hate on you walk by they get wrong you reply then shit get blown way outta proportion way past discussion just you against them pick one then rush em figure youll get your head  that next they dont wanna stop there now they bussin now you gushin ambulance rushin you to the hospital with a bad concussion plus ya hit four times plus it hit ya spine paralyzed waist down now ya wheel chair bound never mind that now you lucky to be alive just think it all started you fussin with three guys now ya pride in the way but ya pride is the way you could fuck around get shot die any day niggas die every day all over bull shit dope money dice game ordinary hood shit could this be cause of hip hop music or did the ones with the good sense not use it usually niggas dont know what to do when their back against the wall so they just start shootin for red or for blue or for blo i guess from bankhead or from your projects no more stress now im straight now i get it now i take time to think before i make mistakes just for my familys sake that part of me left yesterday the heart of me is strong today no regrets im blessed to say the old me dead and gone awayooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gone and ooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gonei aint never been scared i live through tragedy situation coulda been dead lookin back at it most of that shit didnt even have to happen but you dont think about it when you out there trappin in apartments hangin smokin and rappin niggas start shit didnt next thing ya know we cappin get locked up then didnt even get mad now think about damn what a life i had most of that shit look back just laugh some shit still look back just sad maybe my homeboy till be around had i not hit the nigga in the mouth that time i won that fight i lost that war i can still see my nigga walkin out that door whoda thought id never see philant no more got enough dead homies i dont want no more cost a nigga his job cost me more ida took that asswhoopin now for sure now think before i risk my life take them chances to get my stripe a nigga put his hands on me alright otherwise stand there talk shit all night cause i hit you you sue me i shoot you get locked up who me no more stress now im straight now i get it now i take time to think before i make mistakes just for my familys sake that part of me left yesterday the heart of me is strong today no regrets im blessed to say the old me dead and gone awayooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gone and ooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gonei turn my head to the east i dont see nobody by my side i turn my head to the west still nobody in sight so i turn my head to the north swallow that pill that they call pride the old me is dead and gone but the new me will be alright i turn my head to the east i dont see nobody by my side i turn my head to the west still nobody in sight so i turn my head to the north swallow that pill that they call pride the old me is dead and gone but the new me will be alrightooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gone and ooh ive been travelin on this road too long just trying to find my way back home the old me is dead and gone dead and gone ,2009,male,"{'score': 0.637045, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
1598,4415, ey this is special whats happenin to all my all my all my soldiers over there in iraq everybody right here what you need to do is be thankful for the life you got you know what im sayin stop lookin at what you aint got and start being thankful for what you do got lets give it to em baby girlyoure gonna be a shinin star in fancy clothes and fancy cars and then youll see youre gonna go far cause everyone knows just who ya are so live your life hey ay ay ay you steady chasin that paper just live your life oh ay ay ay aint got no time for no haters just live your life hey ay ay ay no tellin where itll take ya just live your life oh ay ay ay cause im a paper chaser just livin my life ay my life oh my life ay my life oh just livin my life ay my life oh my life ay my life oh just livin my lifehey never mind what haters say ignore em til they fade away amazin they ungrateful after all the game i gave away safe to say i paved the way for you cats to get paid today youd still be wastin days away now had i never saved the day consider them my protege homage i think they should pay instead of bein gracious they violate in a major way i never been a hater still i love em in a crazy way some say they sold the yay you know they couldnt get work on labor day it aint that black and white it has an area the shade of gray im westside anyway even if i left today and stayed away some move away to make a way not move away cause they afraid i brought back to the hood and all you ever did was take away i pray for patience but they make me wanna melt they face away like i once made em spray now i could make em put the ks away been thuggin all my life cant say i dont deserve to take a break youd rather see me catch a case and watch my future fade awayyoure gonna be a shinin star in fancy clothes and fancy cars and then youll see youre gonna go far cause everyone knows just who ya are so live your life hey ay ay ay you steady chasin that paper just live your life oh ay ay ay aint got no time for no haters just live your life hey ay ay ay no tellin where itll take ya just live your life oh ay ay ay cause im a paper chaser just livin my life ay my life oh my life ay my life oh just livin my life ay my life oh my life ay my life oh just livin my lifeim the opposite of moderate immaculately polished with the spirit of a hustler and the swagger of a college kid allergic to the counterfeit impartial to the politics articulate but stillll grab a nigga by the collar quick whoever havin problems with their record sales just holler tip if that dont work and all else fails then turn around and follow tip i got love for the game but ay im not in love with all of it could do without the fame and rappers nowadays are comedy the hootin and the hollerin back and forth with the arguin where you from who you know what you make and what kind of car you in seems as though you lost sight of whats important when depositin them checks into your bank account and you up out of poverty your values is a disarray prioritizin horribly unhappy with the riches cause youre piss poor morally ignorin all prior advice and forewarnin and we mighty full of ourselves all of a sudden arent weyoure gonna be a shinin star in fancy clothes and fancy cars and then youll see youre gonna go far cause everyone knows just who ya are so live your life hey ay ay ay you steady chasin that paper just live your life oh ay ay ay aint got no time for no haters just live your life hey ay ay ay no tellin where itll take ya just live your life oh ay ay ay cause im a paper chaser just livin my life ay my life oh my life ay my life oh just livin my life ay my life oh my life ay my life ohgot everybody watchin what i do come walk in my shoes and see the way im livin if you really want to got my mind on my money and im not goin away so keep on gettin your paper and keep on climbin look in the mirror and keep on shinin shinin until the game ends til the clock stop we gon post up on the top spot livin the life the life in the windmill city got my whole team with me the life my life i do it how i wanna do im livin my life my life i will never lose im livin my life my life and ill never stop itso live your life ,2009,female,"{'score': 0.58163, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
1599,4417, baby are you down down down down down down down even if the sky is falling down down downyou oughta know tonight is the night to let it go put on a show i wanna see how you lose control so leave it behind cause we have a night to get away so come on and fly with me as we make our great escapeso baby dont worry you are my only you wont be lonely even if the sky is falling down youll be my only no need to worry baby are you down down down down down down down baby are you down down down down down down down even if the sky is falling down down downjust let it be come on and bring your body next to me ill take you away hey turn this place into our private getaway so leave it behind cause we have a night to get away so come on and fly with me as we make our great escape so why dont we run awayso baby dont worry you are my only you wont be lonely even if the sky is falling down youll be my only no need to worry baby are you down down down down down down down baby are you down down down down down down down even if the sky is falling downeven if the sky is falling down like she posed to be she gets down low for me down like her temperature cause to me she zero degrees she cold over freeze i got that girl from overseas now she my miss america now can i be her soldier please im fighting for this girl on a battlefield of love dont it look like baby cupid sendin arrows from above dont you ever leave the side of me indefinitely not probably and honestly im down like the economy yeahso baby dont worry you are my only you wont be lonely even if the sky is falling down youll be my only no need to worry baby are you down down down down down down down baby are you down down down down down down down even if the sky is falling down ,2009,female,"{'score': 0.507706, 'tone_id': 'fear', 'tone_name': 'Fear'}"
1600,4418, i can almost see it that dream i am dreaming but theres a voice inside my head saying youll never reach itevery step im taking every move i make feels lost with no direction my faith is shakingbut i gotta keep trying gotta keep my head held hightheres always gonna be another mountain im always gonna wanna make it move always gonna be a uphill battle sometimes im gonna have to lose    memory  byamandah   editor    jessi alexander the cowriter of the climb for the hannah montana movie believes that this song cemented her career as a professional songwriter at the    see all   aint about how fast i get there aint about whats waiting on the other side its the climbthe struggles im facing the chances im taking sometimes might knock me down but no im not breakingi may not know it but these are the moments that im gonna remember most yeah just gotta keep goingand i i got to be strong just keep pushing oncause theres always gonna be another mountain im always gonna wanna make it move always gonna be a uphill battle sometimes im gonna have to loseaint about how fast i get there aint about whats waiting on the other side its the climb yeahtheres always gonna be another mountain im always gonna wanna make it move always gonna be an uphill battle somebodys gonna have to loseaint about how fast i get there aint about whats waiting on the other side its the climb yeahkeep on moving keep climbing keep the faith baby its all about its all about the climb keep the faith keep your faith whoa ,2009,female,
1601,4420, guess this means youre sorry youre standing at my door guess this means you take back all you said before like how much you wanted anyone but me said youd never come back but here you are againcause we belong together now yeah forever united here somehow yeah you got a piece of me and honestly my life my life would suck would suck without youmaybe i was stupid for telling you goodbye maybe i was wrong for tryin to pick a fight i know that ive got issues but youre pretty messed up too either way i found out im nothing without youcause we belong together now yeah forever united here somehow yeah you got a piece of me and honestly my life my life would suck would suck without youbeing with you is so dysfunctional i really shouldnt miss you but i cant let you go oh yeahcause we belong together now yeah yeah forever united here somehow yeah you got a piece of me and honestly my life my life would suck would suck without youcause we belong yeah together now together now yeah forever united here somehow yeah you got a piece of me and honestly my life my life would suck would suck without you ,2009,female,"{'score': 0.694888, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
1602,4422, you change your mind like a girl changes clothes yeah you pms like a bitch i would knowand you over think always speak crypticallyi should know that youre no good for mecause youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre down youre wrong when its right its black and its white we fight we break up we kiss we make up you you dont really want to stay no you but you dont really want to goo youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre downwe used to be just like twins so in sync the same energy nows a dead battery used to laugh bout nothing now youre plain boringi should know that youre not gonna changecause youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre down youre wrong when its right its black and its white we fight we break up we kiss we make up you you dont really want to stay no you but you dont really want to goo youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre downsomeone call the doctor got a case of a love bipolar stuck on a roller coaster cant get off this rideyou change your mind like a girl changes clothescause youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre down youre wrong when its right its black and its white we fight we break up we kiss we make up you you dont really want to say no you but you dont really want to goo youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre down youre wrong when its right its black and its white we fight we break up we kiss we make up you you dont really want to stay no you but you dont really want to goo youre hot then youre cold youre yes then youre no youre in then youre out youre up then youre down down ,2009,female,
1603,4424, theres only two types of people in the world the ones that entertain and the ones that observe well baby im a putonashow kinda girl dont like the backseat gotta be first im like the ringleader i call the shots call the shots im like a firecracker i make it hot when i put on a showi feel the adrenaline moving through my veins spotlight on me and im ready to break im like a performer the dance floor is my stage better be ready hope ya feel the sameall the eyes on me in the center of the ring just like a circus when i crack that whip everybody goin trip just like a circus dont stand there watching me follow me show me what you can do everybody let go we can make a dance floor just like a circustheres only two types of guys out there ones that can hang with me and ones that are scared so baby i hope that you came prepared i run a tight ship so beware im like the ringleader i call the shots im like a firecracker i make it hot when i put on a showi feel the adrenaline moving through my veins spotlight on me and im ready to break im like a performer the dance floor is my stage better be ready hope that ya feel the sameall the eyes on me in the center of the ring just like a circus when i crack that whip everybody goin trip just like a circus dont stand there watching me follow me show me what you can do everybody let go we can make a dance floor just like a circuslets go let me see what you can do im runnin this like like like like a circus yeah like a what like like like like a circusall the eyes on me in the center of the ring just like a circus when i crack that whip everybody goin trip just like a circus dont stand there watching me follow me show me what you can do everybody let go we can make a dance floor just like a circusall the eyes on me in the center of the ring just like a circus when i crack that whip everybody goin trip just like a circus dont stand there watching me follow me show me what you can do everybody let go we can make a dance floor just like a circus ,2009,female,"{'score': 0.590259, 'tone_id': 'joy', 'tone_name': 'Joy'}"
1604,4435,i dont wanna be the girl who laughs the loudest or the girl who never wants to be alone i dont wanna be there calling 4 oclock in the morning cause im the only one you know in the world that wont be homeah the sun is blinding i stayed up again oh i am finding that thats not the way i want my story to endim safe up high nothing can touch me but why do i feel this partys over no pain inside youre my protection but how do i feel this good soberi dont wanna be the girl that has to fill the silence the quiet scares me cause it screams the truth please dont tell me that we had that conversation cause i wont remember save your breath cause whats the useah the night is calling and it whispers to me softly come and play but i i am falling and if i let myself go im the only one to blameim safe up high nothing can touch me but why do i feel this partys over no pain inside youre like perfection but how do i feel this good sobercoming down coming down coming down spinning round spinning round spinning round im looking for myself sober coming down coming down coming down spinning round spinning round spinning round looking for myself soberwhen its good then its good its so good till it goes bad till youre trying to find the you that you once had i have heard myself cry never again broken down in agony just tryin to find a friendoh ohim safe up high nothing can touch me but why do i feel this partys over no pain inside youre like perfection but how do i feel this good soberim safe up high nothing can touch me but why do i feel this partys over no pain inside youre like perfection but how do i feel this good sober,2009,female,"{'score': 0.563654, 'tone_id': 'joy', 'tone_name': 'Joy'}"
1605,4439, shes starin at me im sittin wonderin what shes thinkin nobodys talkin cause talkin just turned into screamin and now is im yellin over her shes yellin over me all that that means is neither of us is listening and whats even worse that we dont even remember why were fightingso both of us are mad fornothin fighting for nothin crying for nothin whoa but we wont let it go for nothin no not for nothin this should be nothin to a love like what we got oh baby i know sometimes its gonna rain but baby can we make up now cause i cant sleep through the pain cant sleep through the paingirl i dont wanna go to bed mad at you and i dont want you to go to bed mad at me no i dont wanna go to bed mad at you and i dont want you to go to bed mad at me oh no no noand it gets me upset girl when youre constantly accusing askin questions like youve already known were fighting this war baby when both of us are losing this aint the way that love is supposed to go whoa what happened to workin it out weve falled into this place where you aint backin down and i aint backin downso what the hell do we do now its all fornothin fighting for nothin crying for nothin whoa but we wont let it go for nothin no not for nothin this should be nothin to a love like what we got oh baby i know sometimes its gonna rain but baby can we make up now cause i cant sleep through the pain cant sleep through the paingirl i dont wanna go to bed mad at you and i dont want you to go to bed mad at me no i dont wanna go to bed mad at you and i dont want you to go to bed mad at me oh no no nooh baby this love aint gonna be perfect perfect perfect oh oh and just how good its gonna be we can fuss and we can fight long as everything alright between us before we go to sleepbaby were gonna be happyi know sometimes its gonna rain but baby can we make up now cause i cant sleep through the pain cant sleep through the paingirl i dont wanna go to bed mad at you and i dont want you to go to bed mad at me no i dont wanna go to bed mad at you and i dont want you to go to bed mad at me oh no no no ,2009,female,"{'score': 0.579931, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
1606,4442, na na na na na na na na na na na na na na na na na na na na na na na nai guess i just lost my husband i dont know where he went so im gonna drink my money im not gonna pay his rent nope i got a brand new attitude and im gonna wear it tonight i wanna get in trouble i wanna start a fightna na na na na na na i wanna start a fight na na na na na na na i wanna start a fightso so what im still a rock star i got my rock moves and i dont need you and guess what im having more fun and now that were done im gonna show you tonight im alright im just fine and youre a tool so so what i am a rock star i got my rock moves and i dont want you tonightuh check my flow uhthe waiter just took my table and gave to jessica simp shit i guess ill go sit with tomboy at least hell know how to hit what if this songs on the radio then somebodys gonna die im gonna get in trouble my ex will start a fightna na na na na na na hes gonna start a fight na na na na na na na were all gonna get in a fightso so what im still a rock star i got my rock moves and i dont need you and guess what im having more fun and now that were done im gonna show you tonight im alright im just fine and youre a tool so so what i am a rock star i got my rock moves and i dont want you tonightyou werent there you never were you want it all but thats not fair i gave you love i gave my all you werent there you let me fallso so what im still a rock star i got my rock moves and i dont need you and guess what im having more fun and now that were done im gonna show you tonight im alright im just fine and youre a tool so so what i am a rock star i got my rock moves and i dont want you tonightno no no no i dont want you tonight you werent there im gonna show you tonight im alright im just fine and youre a tool so so what i am a rock star i got my rock moves and i dont want you tonightba da da da da da ,2009,male,"{'score': 0.536996, 'tone_id': 'joy', 'tone_name': 'Joy'}"
1607,4446, please dont turn me off yeah like this where you at shawtyyou fly as hell swagga right brown skin poppin you know just how to talk to me know just how i like it you turnin me on you turnin me on you turnin me onnow wait a minute little buster you got one more time to feel on my booty better recognize a lady that aint the way you do me you turnin me off you turnin me off you turnin me off better recognize a real womanyou ever try to get that close to me you better come correct how you proachin me dime divas give it to me i gotta be feeling your energy i gotta be for sure that youre into me recognize a real womangoing up on it you acting like you want it and you stuntin like your daddy checkin for this little mama you turnin me on you turnin me on you turnin me onnow wait a minute little buster now you dont even know me but you wanna take me shopping you a lame i can tell it aint big shit poppin you turnin me off you turnin me off you turnin me off better recognize a real womanall you wanna do is holla at the cutest broad to get up in them draws got money dont try to buy me bottles got my own dollars i could buy up the bar if i want ityou ever try to get that close to me you better come correct how you proachin me dime divas give it to me i gotta be feeling your energy i gotta be for sure that youre into me recognize a real womanim im fly as hell swagger right brown skin popping like dynamite raw like china white mami i dig your persona right you look baby mama type i know that got you kinda hype my ice is albino white i hope your vagina tight ill go under water and i hope your piranha bite hot carter im a kiss the spot for ya and im a kiss it til you scream wait a minute motherfucker ha yeah i turn you on like a handle like a television on the weather channel cause i make it rain girl now call me wayne girl you just a earthling you aint never been to waynes world i play to win i bait em in i do my thing now youre in love with an alien polo on da beat and weezy up im at the plate again keri if you pitch it at me im a swing away at it someone better play da fence someone better tell em bout me baby im the shit and thats the only thing you smell around me weezy f baby dont forget the f around me and if you do then get the f from round me you turnin me offyeah yeah polo i told you i got you miss keri baby miss keri baby you ever try to get that close to me you better come correct how you proachin me dime divas give it to mei gotta be feeling your energy i gotta for sure that you into me recognize a real womanyeah miss keri baby young weezy baby young mula baby ,2009,female,"{'score': 0.514812, 'tone_id': 'sadness', 'tone_name': 'Sadness'}"
